iteration,split,rmse
113,train,0.6861370355415437
114,train,0.6842796274278429
115,train,0.6827960809580661
116,train,0.6817972619339708
117,train,0.6801441440724368
118,train,0.6788987795949015
119,train,0.6770731773450891
120,train,0.6759817338154817
121,train,0.6742494309451925
122,train,0.6728544359284307
123,train,0.6716140666602889
124,train,0.6704443350500405
125,train,0.6691503938562962
126,train,0.667759808982867
127,train,0.6668297013367989
128,train,0.6652840444656266
129,train,0.6639588252488181
130,train,0.6626325920599043
131,train,0.6610749504741381
132,train,0.6593882833347675
133,train,0.6582493937852392
134,train,0.656802857148165
135,train,0.6555738836304786
136,train,0.6543245384101047
137,train,0.652867944622184
138,train,0.6520757136317411
139,train,0.6506486146093539
140,train,0.6494313214162928
141,train,0.6480341589196319
142,train,0.6470765979945631
143,train,0.6458951175405565
144,train,0.6447123373750553
145,train,0.6436845372745119
146,train,0.6427007041267416
147,train,0.6415949212139392
148,train,0.6408938763249445
149,train,0.6398102754116173
150,train,0.6389769597410306
151,train,0.6381072586103983
152,train,0.6368579865894423
153,train,0.6361023514178531
154,train,0.6348691467952913
155,train,0.6338633930002561
156,train,0.6328434150200173
157,train,0.63208844573259
158,train,0.6312543027555358
159,train,0.6305197173835019
160,train,0.6296406946349536
161,train,0.6283863715442742
162,train,0.6273611495886844
163,train,0.6265260062364753
164,train,0.6257008342811566
165,train,0.6247905106771942
166,train,0.6239245815217027
167,train,0.6228049796782228
168,train,0.6218497899290399
169,train,0.6212466479211914
170,train,0.6206107929789072
171,train,0.6196066053520464
172,train,0.6188028109052717
173,train,0.6179438738675213
174,train,0.6171769531014079
175,train,0.6163647637090184
176,train,0.6155507793956074
177,train,0.614956767602566
178,train,0.6143483704388352
179,train,0.6135549843585218
1,valid,1.77590063677359
2,valid,1.7357286298393155
3,valid,1.6966980748322578
4,valid,1.6589619293224551
5,valid,1.6224002301084244
6,valid,1.5875964048921407
7,valid,1.5543209619876588
8,valid,1.522263581937349
9,valid,1.4908716182658943
10,valid,1.461485255084178
11,valid,1.4326323527788334
12,valid,1.4054184486075187
13,valid,1.3790308916674132
14,valid,1.3535376417601441
15,valid,1.329546540758363
16,valid,1.3067892561199956
17,valid,1.2842761814628536
18,valid,1.2630731567243119
19,valid,1.242664439206712
20,valid,1.2231178199620232
21,valid,1.2040743752268466
22,valid,1.18615508524983
23,valid,1.1692567153260371
24,valid,1.1526608455799643
25,valid,1.1376045121021434
26,valid,1.12250300682164
27,valid,1.108803998367367
28,valid,1.094784105868504
29,valid,1.0815317084484217
30,valid,1.0701329451387194
31,valid,1.0585204181953012
32,valid,1.0472888302535888
33,valid,1.0365657614216497
34,valid,1.0273040065410404
35,valid,1.0182617421448636
36,valid,1.0091277519710407
37,valid,1.0003098675888298
38,valid,0.9922718669065341
39,valid,0.9845089326428506
40,valid,0.9770962000649668
41,valid,0.9702071477027444
42,valid,0.9644050637196859
43,valid,0.9586461757503418
44,valid,0.9530200552160131
45,valid,0.9473621789678489
46,valid,0.9418633960347631
47,valid,0.9373835401685341
48,valid,0.9327284044497205
49,valid,0.9283952338475603
50,valid,0.9244648566717619
51,valid,0.9211435925082965
52,valid,0.9175327391160275
53,valid,0.91454193129174
54,valid,0.9119627940819967
55,valid,0.9094748333327255
56,valid,0.9070820800605306
57,valid,0.9043275870229285
58,valid,0.9021415780545993
59,valid,0.899893887741368
60,valid,0.8973166794424445
61,valid,0.8959531200879894
62,valid,0.8938593617959154
63,valid,0.8922791016506952
64,valid,0.8905731612897193
65,valid,0.8887333624095822
66,valid,0.8871357613329349
67,valid,0.8857343188075351
68,valid,0.884640633004102
69,valid,0.8834545578473354
70,valid,0.8826852109411472
71,valid,0.8818910278522311
72,valid,0.8814307711227409
73,valid,0.8805570332715782
74,valid,0.8800995519364778
75,valid,0.8796305450818452
76,valid,0.8790208494192394
77,valid,0.8784500870849146
78,valid,0.8781056370643723
79,valid,0.8772392923703896
80,valid,0.8767355931183163
81,valid,0.8766566291354606
82,valid,0.8762594227173632
83,valid,0.8759430427121148
84,valid,0.8763264496158439
85,valid,0.8760975576535577
86,valid,0.8756717606279921
87,valid,0.875695153376507
88,valid,0.8753803719115657
89,valid,0.8756071168365213
90,valid,0.8755396652442997
91,valid,0.8753209633266333
92,valid,0.875168784841928
93,valid,0.8749683219471756
94,valid,0.8747751516789659
95,valid,0.8745076351460901
96,valid,0.874513875261212
97,valid,0.8747463984433433
98,valid,0.8744773864310115
99,valid,0.8744750211445375
100,valid,0.8746038065638408
101,valid,0.8745184096295826
102,valid,0.8746666277934434
103,valid,0.8751922238798181
104,valid,0.8751797381899047
105,valid,0.875825913588374
106,valid,0.8765370611163894
107,valid,0.8768540671581851
108,valid,0.8769882546946351
109,valid,0.8773948924856656
110,valid,0.8773843265427279
111,valid,0.8774702652528966
112,valid,0.877557469111763
113,valid,0.8777405356203437
114,valid,0.877899796309704
115,valid,0.8782018056503693
116,valid,0.878452318046723
117,valid,0.87884089955833
118,valid,0.8789195675843717
119,valid,0.8790855896664961
120,valid,0.8789579227318098
121,valid,0.8790958887054787
122,valid,0.8794925877345278
123,valid,0.8800868639240865
124,valid,0.8805049019092114
125,valid,0.8808222402817051
126,valid,0.8812350560121275
127,valid,0.8820825123942657
128,valid,0.8822763848305253
129,valid,0.8828312770027804
130,valid,0.8831130396660937
131,valid,0.8834239480867595
132,valid,0.883807199121718
133,valid,0.8841673472671517
134,valid,0.8844702034747886
135,valid,0.8847882924963794
136,valid,0.8851306305364347
137,valid,0.8855072265010544
138,valid,0.8855651170853699
139,valid,0.8859628718307498
140,valid,0.8860497784339936
141,valid,0.886175386846862
142,valid,0.8863093594933604
143,valid,0.8864134722507939
144,valid,0.8866157326404407
145,valid,0.8869566291390243
146,valid,0.887205754535371
147,valid,0.8875611973306611
148,valid,0.8878774285409365
149,valid,0.8882635912471037
150,valid,0.8881835555536555
151,valid,0.8882721678842461
152,valid,0.8884608696237482
153,valid,0.8883325640731957
154,valid,0.8885485131907997
155,valid,0.8890102029000183
156,valid,0.8892560578481662
157,valid,0.8891697778626706
158,valid,0.8893170472879268
159,valid,0.8893521048100055
160,valid,0.8895245716794062
161,valid,0.8897708875455654
162,valid,0.8898993556613157
163,valid,0.8900738801853763
164,valid,0.8902258276229498
165,valid,0.8903782396214263
166,valid,0.8907563946397435
167,valid,0.8907718049186616
168,valid,0.891343997743317
169,valid,0.8912083332881987
170,valid,0.8912229671236872
171,valid,0.8913975695116596
172,valid,0.8914783312082086
173,valid,0.8915179056703837
174,valid,0.8915820638733346
175,valid,0.8915958265685712
176,valid,0.891767865001066
177,valid,0.8917451707347043
178,valid,0.8919772768504081
179,valid,0.8921805819899133
